RAW,cn.mn,constant,constantCN
"com/fs/starfarer/api/impl/campaign/intel/misc/HypershuntIntel.addExtraBulletPoints - String - ""Active""",com/fs/starfarer/api/impl/campaign/intel/misc/HypershuntIntel.addExtraBulletPoints ,Active,#N/A
"com/fs/starfarer/api/impl/campaign/intel/misc/HypershuntIntel.addExtraBulletPoints - String - ""Inactive""",com/fs/starfarer/api/impl/campaign/intel/misc/HypershuntIntel.addExtraBulletPoints ,Inactive,#N/A
"com/fs/starfarer/api/impl/campaign/intel/misc/HypershuntIntel.addPostDescriptionSection - String - ""Allows colonies within %s light-years to build %s additional industry, provided they have a %s installed and have a steady supply of transplutonics.""",com/fs/starfarer/api/impl/campaign/intel/misc/HypershuntIntel.addPostDescriptionSection ,"Allows colonies within %s light-years to build %s additional industry, provided they have a %s installed and have a steady supply of transplutonics.",#N/A
"com/fs/starfarer/api/impl/campaign/intel/misc/HypershuntIntel.addPostDescriptionSection - String - ""Resources required to activate""",com/fs/starfarer/api/impl/campaign/intel/misc/HypershuntIntel.addPostDescriptionSection ,Resources required to activate,#N/A
"com/fs/starfarer/api/impl/campaign/procgen/themes/SalvageSpecialAssigner.assignSpecials - String - ""Assigned """,com/fs/starfarer/api/impl/campaign/procgen/themes/SalvageSpecialAssigner.assignSpecials ,Assigned ,分配 
"com/fs/starfarer/api/impl/campaign/procgen/themes/SalvageSpecialAssigner.assignSpecials - String - "" to """,com/fs/starfarer/api/impl/campaign/procgen/themes/SalvageSpecialAssigner.assignSpecials , to , 到 
"com/fs/starfarer/api/impl/campaign/procgen/themes/SalvageSpecialAssigner.assignSpecials - String - ""Assigned """,com/fs/starfarer/api/impl/campaign/procgen/themes/SalvageSpecialAssigner.assignSpecials ,Assigned ,分配 
"com/fs/starfarer/api/impl/campaign/procgen/themes/SalvageSpecialAssigner.assignSpecials - String - "" to """,com/fs/starfarer/api/impl/campaign/procgen/themes/SalvageSpecialAssigner.assignSpecials , to , 到 
"com/fs/starfarer/api/impl/campaign/intel/events/ttcr/TTCRTradeFleetsDestroyedFactor$1.createTooltip - String - ""Ships belonging to trade fleets and smugglers shipping goods to or from a Tri-Tachyon colony, regardless of their faction, destroyed by your fleet.""",com/fs/starfarer/api/impl/campaign/intel/events/ttcr/TTCRTradeFleetsDestroyedFactor$1.createTooltip ,"Ships belonging to trade fleets and smugglers shipping goods to or from a Tri-Tachyon colony, regardless of their faction, destroyed by your fleet.",一些与 速子科技 相关的贸易舰队或走私船队 —— 无论其实际所属 —— 被你的舰队摧毁。
"com/fs/starfarer/api/impl/campaign/intel/events/HAPatherBaseDestroyedFactor$1.createTooltip - String - ""A Luddic Path base that was supporting Pather cells at your colonies was destroyed by your fleet.""",com/fs/starfarer/api/impl/campaign/intel/events/HAPatherBaseDestroyedFactor$1.createTooltip ,A Luddic Path base that was supporting Pather cells at your colonies was destroyed by your fleet.,一个曾经在你的殖民星系支持狂信徒的卢德左径基地被你的舰队摧毁了.
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.salvage - String - ""Salvaged""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.salvage ,Salvaged,打捞发现
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printDescription - String - ""Another one in this star system would have no effect beyond providing redundancy in case this one is lost.""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printDescription ,Another one in this star system would have no effect beyond providing redundancy in case this one is lost.,注意：在同一星系中建立两处相同的设施，除了提供冗余备份以外将没有任何作用。
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printDescription - String - ""There's already """,com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printDescription ,There's already ,尽管你可以控制这 
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printDescription - String - "" under your control """,com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printDescription , under your control ,", "
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printDescription - String - ""in this star system. Another one would have no effect """,com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printDescription ,in this star system. Another one would have no effect ,但在该星系内还有另一处相同 设备的存在。
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printDescription - String - ""beyond providing redundancy if one is lost.""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printDescription ,beyond providing redundancy if one is lost.,因此该设备除了作为冗余备份以外将没有任何作用。
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner - String - ""This """,com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner ,This ,该 
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner - String - "" is under your control.""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner , is under your control., 在 你的 控制之下。
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner - String - ""your""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner ,your,你的
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner - String - ""This """,com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner ,This ,该 
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner - String - "" is under %s control.""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner , is under %s control., 正被 %s 控制。
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner - String - ""This """,com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner ,This ,该 
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner - String - "" is not claimed by any faction.""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printOwner , is not claimed by any faction., 不属于任何势力。
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printRepairCost - String - ""Proceed with reactivation?""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printRepairCost ,Proceed with reactivation?,开始重新激活？
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printBurstCost - String - ""You've recently acquired topographic data within %s light-years of your current location, and a neutrino burst here will not meaningfully contribute to your understanding of hyperspace topology. It will, however, still reveal all nearby slipstreams.""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printBurstCost ,"You've recently acquired topographic data within %s light-years of your current location, and a neutrino burst here will not meaningfully contribute to your understanding of hyperspace topology. It will, however, still reveal all nearby slipstreams.",你最近获得了位于你当前位置 %s 光年内的超空间数据，再次发出 中微子爆发 不会再有效地提高 你对 超空间测绘 的认知。但是这依旧可以帮你发现附近的 滑流。
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printBurstCost - String - ""will not meaningfully contribute""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printBurstCost ,will not meaningfully contribute,不会再有效地提高
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printBurstCost - String - ""Proceed with neutrino burst?""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printBurstCost ,Proceed with neutrino burst?,开始释放中微子爆发？
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printSalvage - String - ""Potential salvage""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printSalvage ,Potential salvage,可回收的资源
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printSalvage - String - ""Proceed with salvage operation?""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printSalvage ,Proceed with salvage operation?,开始打捞作业？
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printCost - String - ""Proceed with construction?""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printCost ,Proceed with construction?,开始施工？
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printCost - String - ""You do not have the necessary resources to build this structure.""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.printCost ,You do not have the necessary resources to build this structure.,你没有足够的资源来建造该设备。
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.selectWormholeAnchor - String - ""Select wormhole anchor to deploy""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.selectWormholeAnchor ,Select wormhole anchor to deploy,选择需要部署的 虫洞锚定装置
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.selectWormholeAnchor - String - ""Deploy""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.selectWormholeAnchor ,Deploy,部署
"com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.selectWormholeAnchor - String - ""Cancel""",com/fs/starfarer/api/impl/campaign/rulecmd/salvage/Objectives.selectWormholeAnchor ,Cancel,取消
"com/fs/starfarer/api/impl/campaign/econ/impl/BaseInstallableItemEffect.getItemInstalledText - String - "" currently installed. """,com/fs/starfarer/api/impl/campaign/econ/impl/BaseInstallableItemEffect.getItemInstalledText , currently installed. , 已被安装。
"com/fs/starfarer/api/impl/campaign/econ/impl/BaseInstallableItemEffect.addRequirements - String - ""Requires: """,com/fs/starfarer/api/impl/campaign/econ/impl/BaseInstallableItemEffect.addRequirements ,Requires: ,要求：
"com/fs/starfarer/api/impl/campaign/intel/events/PiracyRespiteScript.sendGainedMessage - String - ""Piracy Respite gained""",com/fs/starfarer/api/impl/campaign/intel/events/PiracyRespiteScript.sendGainedMessage ,Piracy Respite gained,海盗活动减缓
"com/fs/starfarer/api/impl/campaign/intel/events/PiracyRespiteScript.sendGainedMessage - String - "" - Colonies receive %s accessibility""",com/fs/starfarer/api/impl/campaign/intel/events/PiracyRespiteScript.sendGainedMessage ,    - Colonies receive %s accessibility,    - 殖民地 %s 流通性
"com/fs/starfarer/api/impl/campaign/intel/events/PiracyRespiteScript.sendGainedMessage - String - "" - Lasts for %s days""",com/fs/starfarer/api/impl/campaign/intel/events/PiracyRespiteScript.sendGainedMessage ,    - Lasts for %s days,    - 持续 %s 天
"com/fs/starfarer/api/impl/campaign/intel/events/PiracyRespiteScript.sendGainedMessage - String - "" - Reduced shipping disruptions""",com/fs/starfarer/api/impl/campaign/intel/events/PiracyRespiteScript.sendGainedMessage ,    - Reduced shipping disruptions,#N/A
"com/fs/starfarer/api/impl/campaign/intel/events/PiracyRespiteScript.sendExpiredMessage - String - ""Piracy Respite expired""",com/fs/starfarer/api/impl/campaign/intel/events/PiracyRespiteScript.sendExpiredMessage ,Piracy Respite expired,海盗活动减缓 已结束
"com/fs/starfarer/api/impl/combat/threat/ExtractionProtocolSystemScript.getStatusData - String - ""improved maneuverability""",com/fs/starfarer/api/impl/combat/threat/ExtractionProtocolSystemScript.getStatusData ,improved maneuverability,提高机动性
"com/fs/starfarer/api/impl/combat/threat/ExtractionProtocolSystemScript.getStatusData - String - ""+""",com/fs/starfarer/api/impl/combat/threat/ExtractionProtocolSystemScript.getStatusData ,+,+
"com/fs/starfarer/api/impl/combat/threat/ExtractionProtocolSystemScript.getStatusData - String - "" top speed""",com/fs/starfarer/api/impl/combat/threat/ExtractionProtocolSystemScript.getStatusData , top speed, 最高航速
"com/fs/starfarer/api/impl/hullmods/MissileAutoloader.advanceInCombat - String - "" CAPACITY REMAINING""",com/fs/starfarer/api/impl/hullmods/MissileAutoloader.advanceInCombat , CAPACITY REMAINING, 剩余容量
"com/fs/starfarer/api/impl/hullmods/MissileAutoloader.advanceInCombat - String - ""CAPACITY EXHAUSTED""",com/fs/starfarer/api/impl/hullmods/MissileAutoloader.advanceInCombat ,CAPACITY EXHAUSTED,容量耗尽
"com/fs/starfarer/api/impl/hullmods/MissileAutoloader.addPostDescriptionSection - String - ""A combat-rated autoloader that provides a limited number of reloads, out of a shared reload capacity, to missile weapons installed in small missile mounts.""",com/fs/starfarer/api/impl/hullmods/MissileAutoloader.addPostDescriptionSection ,"A combat-rated autoloader that provides a limited number of reloads, out of a shared reload capacity, to missile weapons installed in small missile mounts.","一个军用自动装填器，具备有限的 ""装填容量""，可以为小型导弹槽位内的导弹武器恢复备弹量。"
"com/fs/starfarer/api/impl/hullmods/MissileAutoloader.addPostDescriptionSection - String - ""missile weapons installed in small missile mounts""",com/fs/starfarer/api/impl/hullmods/MissileAutoloader.addPostDescriptionSection ,missile weapons installed in small missile mounts,安装在小型导弹槽位上的导弹武器
"com/fs/starfarer/api/impl/hullmods/MissileAutoloader.addPostDescriptionSection - String - ""Does not affect weapons that do not use ammo or regenerate it, or are mounted in any other type of slot. Reload size is not affected by skills or hullmods that increase missile ammo capacity.""",com/fs/starfarer/api/impl/hullmods/MissileAutoloader.addPostDescriptionSection ,"Does not affect weapons that do not use ammo or regenerate it, or are mounted in any other type of slot. Reload size is not affected by skills or hullmods that increase missile ammo capacity.",不影响无限备弹量或会自行恢复备弹量的武器，也不影响安装在其他类型槽位上的武器。重装数量等于基础备弹量上限，不受到增加导弹备弹量的技能或舰船插件的影响。
"com/fs/starfarer/api/impl/hullmods/MissileAutoloader.addPostDescriptionSection - String - ""Reload capacity""",com/fs/starfarer/api/impl/hullmods/MissileAutoloader.addPostDescriptionSection ,Reload capacity,装填容量
"com/fs/starfarer/api/impl/hullmods/MissileAutoloader.addPostDescriptionSection - String - ""Determined by ship size and number of small missile slots, both filled and empty. Having fewer of these simplifies the task and increases the number of possible reloads.""",com/fs/starfarer/api/impl/hullmods/MissileAutoloader.addPostDescriptionSection ,"Determined by ship size and number of small missile slots, both filled and empty. Having fewer of these simplifies the task and increases the number of possible reloads.",取决于舰船大小和小型导弹槽位的数量，无论这些槽位是否真的装了武器。槽位越少，装填越容易，因此可以装填更多次。
