id,type,text1,text2,text3,text4,text5,notes
ionpulser,WEAPON,"加强版离子炮，拥有足以在交战时迅速瘫痪敌舰系统与引擎的巨量 EMP 效果，并产生严重损伤着弹点附近模块的电弧。

离子脉冲的非标准增益介质通过三组旋转直线加速器装置来将重子物质高度离子化，当离子团击中目标时，将会产生局部电磁场，并为周围包括传感器、燃料点火器、定位模块、计算机在内的所有电子设备带来灭顶之灾。尽管该武器会熔断某些电路，对护盾产生轻微应变，但所造成的永久性伤害几乎可以忽略不计，所以很少有人会在自己的船上装满这些玩意。",,,,,
ionbeam,WEAPON,"离子束是一种远程支援武器，能产生穿透护盾的破坏性电磁脉冲弧，频率随目标硬幅能水平上升而提高。但较高的幅能成本限制了压制效果。

离子脉冲被交付至 Chernabog 试验场后，射击试验和战术模拟判定该武器并未达到比莱空间在最初竞标时所宣称的性能，且不符合委托方所要求的定位。在运输费中扣取一笔罚金后，工程师们被要求重新设计一种射程能远到从战线后提供支援的充能型能量武器。六个月后，他们如约交出了离子束这份满意的答案。

离子束基于一种尖端的增益模式理论，这可以理解为利用高维投影以影响正常空间。虽然难以制造，但是这种独特的结构能将高度电离的重子物质以一种相干光束的状态进行远距离投射，对各种电子器件 (包括传感器、燃料点火器、定位模块、计算机等) 造成严重破坏，然而造成的永久性损伤几乎可以忽略不计。当离子束所作用的目标拥有较高的硬幅能时，因带电粒子的级联堆积而干扰了护盾的常规扩散循环，有可能会产生一种可穿透护盾的高能弧型电荷。",,,,,
mora,SHIP,"莫拉-级 航母在 人之领 海军处于航母中心作战学说盛行的时期服役，和随处可见的 利爪-级 截击机同期。尽管它的装甲足以承受和 攻势-级 并肩的战火，但却挡不住海军作战学说的更迭。随着重炮巨舰辅以前线巡洋舰侧翼掩护的战法更受青睐，莫拉-级 也被大量除役。

移除舰上军用设备后，莫拉-级 船体大量流入民用市场。这艘坚固可靠且适应性极强的前航母船体摇身一变，成了活跃于 人之领 边境地带的移动工业平台。无论是远程测量、采矿、建设、还是无人机收放、甚至是作为干船坞整备其他舰船等工作，它都可以胜任。有些船体甚至被半永固于待开发星球的地表，充当装甲发电站和临时车间，作为新定居点的核心设施之一继续发光发热。

大崩塌 后，无数 莫拉-级 船体被没有专用航母的势力重新军事化，其改装速度快得令人生疑。如今，这艘坚固的航母便在击败无数粗心海盗军阀的砧锤战术中当任坚实的铁砧。",,,,,
accretion,TERRAIN,一条由岩石、尘埃和气体组成的河流，不断地向内旋转着走向消亡。,,,,,
planet_gelan,CUSTOM,相对比较庞大的行星。由于其环绕恒星的轨道半径较小，恒星风带走了 Gelan 大气层中的轻元素，只剩下二氧化碳和二氧化硫。满是有毒气体的大气产生了无法控制的温室效应，与极高重力一同产生的作用，让此地的地表环境变得极为恶劣。,,,,,
planet_mairaath,CUSTOM,星历 82 年，Mairaath 在 卢德左径 发起的协同作战行动中沦为焦土。这些狂信徒将 Mairaath 精美绝伦的轨道城市太空站化作武器，砸向了它经过梦幻般精密的地貌改造后的地表。如今这里只剩下满目疮痍。曾被 Mayasura 地貌改造集团 精心调整过的气候模式，演变成了梦魇般的风暴席卷全球，永无止境地在这颗惨遭蹂躏的星球上搅动着它的骨灰。,,即使经历如此灾变，人类依然顽强地生活在 Mairaath 的地表。宏伟的城市如今仅剩残躯，幸存者挤在废墟中，躲避无休止的风暴。,,,
derelict_probe,CUSTOM,人之领 发射的无人探测器，这些数量庞大且遍布星域的探测器主要用于寻找可利用的资源或可供殖民的星球，并探索未知星域。某些改装版由全自动化勘探母舰制造而成。这个探测器似乎已被停机，外壳不止被微撞击弄得坑坑洼洼，还出现了遭受骇人的辐射灼烧所留下的典型虹色幻彩，其制造时间也许可以追溯到千年以前。,,,,,
derelict_surveyship,CUSTOM,在 人之领 某一次大拓展热潮中被制造出来的勘探舰。成千上万艘类似的舰船被分批次派送，其中部分独立航行，而另一部分则步着无人探测器们的后尘随自动勘探母舰出航，抑或是由勘探母舰后续建造。这艘显然已经失去运行能力的残骸在带电粒子与星际尘埃的高速冲击中被蹂躏了数个世纪。,,,,,
derelict_mothership,CUSTOM,具有传奇色彩的勘探母舰，这艘庞大的自动化工厂是 人之领 扩张时期用于探索星域与殖民化的重要工具。其具备自我修复、自动补充任务所需耗材以及制造小型无人探测器的能力，因此这种勘探母舰本质上是一种冯·诺依曼探测器。如今这艘为 人之领 服务了数个世纪的母舰早已被烧毁，只留下一副巨大的残骸漂浮在宇宙之中。,,,,,
station_derelict_survey_mothership,SHIP,具有传奇色彩的勘探母舰，这艘庞大的自动化工厂是 人之领 扩张时期用于探索星域与殖民化的重要工具。其具备自我修复、自动补充任务所需耗材以及制造小型无人探测器的能力，因此这种勘探母舰本质上是一种冯·诺依曼探测器。如今这艘为 人之领 服务了数个世纪的母舰早已被烧毁，只留下一副巨大的残骸漂浮在宇宙之中。,,,,,
derelict_gatehauler,CUSTOM,一艘巨型全自动星舰，旨在为 人之领 搬运能瞬间连接整片浩瀚世界的星门。星门运输舰将孤独航行无数年，然后在一片未经开发的新星系之中安置并激活星门，让大量寻求资源、数据和经验的开拓者得以从中喷涌而出，进而让任何一片星系并入到 人之领 的璀璨文化与繁荣经济中去。,,,,,
derelict_seedship,CUSTOM,孢子母舰的任务是在有望进行地貌改造的行星上播种生命。舰船携带了一整套用于维持星球宜居改造环境的生命形式，从耐寒的地衣到简单的藻类，再到该星球的环境逐渐改善后才能通过冷冻舱空投释放的高级生物。当孢子母舰离开星球之后，会从小行星中收集材料制造新的地貌改造基础套件，随后前往下一个目标。,,,,,
derelict_cryosleeper,CUSTOM,传奇般的巨型星舰，该型舰船曾满载 人之领 核心星系的数百万移民，驶过从人马座旋臂到猎户座旋臂的漫长边境。它已在英仙座的偏远荒滩孤悬了数百年，但传感器仍能从中检测到微弱但稳定的电磁信号，表明绝大多数低温休眠仓依然在正常运转。,,,,,
coronal_tap,CUSTOM,这种巨型结构曾经是人之领工业产业的力量之源，将人类文明的卡尔达舍夫等级推向了第二级。它能直接从链接的恒星处提取难以想象的庞大能量。运作中的星冕分流器一旦失控，如果没有及时依照相应规程进行关停将带来毁灭性的后果。,,,,,
cargo_pods,CUSTOM,一堆漂浮在太空中的货舱，可能包含有价值的货物，甚至是冷冻舱内的幸存者。,,,,,
cryopods,CUSTOM,一堆漂浮在太空中的冷冻舱，可能包含数名被冷冻的幸存者。,,,,,
supply_cache,CUSTOM,一处可能早已被遗忘的漂浮储物点，也许包含补给、武器或其它设备。,,,,,
hidden_cache,CUSTOM,一处隐藏在大型小行星内部的储物点，没有迹象表明能发现什么。,,,,,
weapon_cache,CUSTOM,经过扫描，这些漂浮的货舱包含了一些可供舰载的武器装备。,,,,,
,,,,,,,
mairaath_station1,CUSTOM,在 82 星历年的 Mairaath 袭击中被摧毁。曾经繁荣的生态空间站，如今只剩一副冰冷的残骸在自身碎片的环绕中，静静的矗立于轨道之上。,,,,,
mairaath_station2,CUSTOM,这处规模庞大且残破不堪的轨道城市曾是 Mairaath 上引以为傲的三体生态空间站之一。因遭到一艘 普罗米修斯-级 油轮的撞击，导致其拖着满是聚变火焰与放射性尘埃的尾迹被甩出原轨道。从那之后这里就被一群拾荒者接管，并迅速成为海盗们的天堂。,,这座空间站所遭受的损坏即使在远处也清晰可见，靠近后所见的景观则更令人震撼。扫描显示其仍散发着强烈辐射，但居住于此的难民、疯子与强盗们似乎毫不在乎。,,,
planet_mazalot,CUSTOM,尽管是 Zagan 星系的文化中心，Mazalot 却一直无法摆脱贫困和政局动荡。数个如走马灯般轮流上台的独裁政府在处理广大的卢德教众问题的态度上反复在迎合与压迫之间摇摆。尽管水资源匮乏，这颗行星依然成为了地貌改造的成功案例。受异常强大的磁场影响，轨道基础设施的建设和维护都要克服诸多不利因素。这显然对平息当地向往独立的民众来说帮助甚少。,,尽管 Mazalot 是 Zagan 星系的主要人口聚集地，人口数可排入整个 英仙座星域 的前列，却也还是 英仙座联盟 内部最松散薄弱的环节。政变与代理战争在此地司空见惯。尽管偶尔会有仁慈的政府上台，但在联盟与其他主要派系之间的长期博弈中，这些温和派掌权者随时都会成为弃子。,,,
planet_yesod,CUSTOM,寒冷、寂静、被冰川覆盖的世界。由 英仙座联盟 管理并保护其燃料设施。由于大崩塌后持续缺乏资本投资，当地的生产从未达到满负载状态。尽管遭到 Mazalot 新政府的反对，但自由贸易政策依然作为安抚众多民间运营商的无奈之举而被制定实行。,,面对 Yesod 的当前事态，联盟的主要氏族唯一的共识是不能让 速子科技 在此立足，最起码也应当注重于在公众面前推行反 速子科技 相关政策。利益冲突的各方陷入了相互否决的僵局，Yesod 潜力就这样一直仍待发掘。,,,
planet_ilm,CUSTOM,无论谁统治着 Mazalot ，他们都会利用 Ilm 的冰原和生产设施大赚特赚，并为贫穷的 Zagan 星系不分昼夜地注入资本的力量。大批来自 Mazalot 的青年受此地吸引并来此工作，将他们的薪水寄给远在天边的家人，且多数将最终在他们的卢德修业之道上误入歧途。秉承着这种精神，当地政府避开了多次的围剿和战乱，毕竟无论是谁统治着 Mazalot，位于 Ilm 的设施都大有赚头。,,这不仅仅是一个公司城，更是一个公司操控的政权，它拥有轨道安全平台，还能通过遥控从破碎的地壳中掠夺矿产资源。Ilm 被一个半军事化公司的董事会所操纵，而且投资者的身份并未公开，但目前最合理的猜测是 英仙座联盟 与 速子科技 资本的混合。,,,
planet_salamanca,CUSTOM,浓密的氮雾降下由烃类物质组成的雨，落在 Salamanca 所剩无几的几处水冰山上。山脚下脏兮兮的居住穹顶建筑周围，武装工人络绎不绝。他们驱赶着工用无人机去维护有机物萃取车间与精炼工厂。如今这里所有产业都归于一个被流放的旧 Mazalot 政府/犯罪集团所统治。,,这处最开始有着巨型企业背景的资源开采点，如今被一支忠于旧 Mazalot 独裁政府的小舰队所强占。尽管他们一直试图通过重新加入 英仙座联盟 来获得合法地位，但因他们现在与犯罪网络有着密切联系，而遭到联盟中绝大数成员的反对。,,,
planet_kazeron,CUSTOM,Kazeron 曾是一颗拥有金属核心的气态巨行星，但它的整个大气层都在一场古老的天灾中被炸飞，进而变成了拥有丰富特殊重金属矿藏的行星。尽管无法进行地貌改造，但它依旧成为了 人之领 的重要工业中心，如今这里所有的自动化工厂都归于 英仙座联盟 的旗下，源源不断地生产舰船、设备以及重型机械。,,Kazeron 一直尽职尽责地源源不断为 英仙座联盟 输送军用战舰和训练有素的军官。此地的军工生产传统深植人心，一直是联盟军力不可或缺的核心部分。,,,
